Vendor Name,Vendor ID,OTP Sent,Response Time (ms),Error Rate,Date,Country Code,Phone Number,Day,Response Time (s),Success Rate,Time Period,Vendor Performance,Failover Mechanism,Primary Vendor Failure Rate,Delay Time (s),Backup Vendor Success Rate,Retry Attempts,Device Type,Location,Network Latency (ms),Adjusted Response Time,Adjusted Success Rate,Vendor Priority,Operator
Vendor A,33b38218-6cf2-4e90-a1c4-81470c5ce401,1,9656,0.100530739,1/11/2025,966,553032037,Saturday,9.656,0.759787705,1,Medium,Delivered,0.156827952,11.24610571,0.814958202,2,Tablet,Suburban,287,0.970724811,0.640631755,1,STC
Vendor C,51808543-9ae5-4174-ab85-c62461175f94,1,9393,0.112076207,1/21/2025,966,573392786,Tuesday,9.393,0.755169517,0,Medium,Delivered,0.134491448,10.93979608,0.814958202,2,Desktop,Rural,476,1.052731809,0.653605675,3,Virgin
Vendor A,d8a4fd49-bd5f-435c-81e2-f9081877fe32,0,7186,0.183591579,1/6/2025,966,585798648,Monday,7.186,0.181640842,1,Low,Switch to Backup Vendor,0.286402863,8.369357461,0.814958202,0,Desktop,Rural,129,1.319289086,0.129618385,1,Zain
Vendor B,041941bd-778b-4417-88f5-863ff9aec762,0,1773,0.057988544,1/23/2025,966,588925977,Thursday,1.773,0.194201146,0,Low,Switch to Backup Vendor,0.069586252,2.064969493,0.814958202,1,Tablet,Rural,234,0.102813688,0.180687416,2,Zain
Vendor A,4f79b751-e8e9-48c4-9655-7d7747ed4d79,1,2488,0.100198476,1/25/2025,966,501942544,Saturday,2.488,0.75992061,0,Medium,Delivered,0.120238171,2.897712408,0.814958202,2,Desktop,Urban,298,0.249293809,0.668549145,1,STC
Vendor C,f466b5b2-c55f-472c-a305-47c5b9932c66,0,11797,0.014854594,1/10/2025,966,545860894,Friday,11.797,0.198514541,1,Low,Switch to Backup Vendor,0.023173167,13.73967575,0.814958202,1,Desktop,Rural,331,0.175239644,0.19391433,3,Mobily
Vendor C,b8ee9284-691b-416b-bf0c-f7f528cc873b,0,3201,0.186917602,1/8/2025,966,561863439,Wednesday,3.201,0.18130824,0,Low,Switch to Backup Vendor,0.224301122,3.728125972,0.814958202,2,Tablet,Rural,349,0.598323243,0.140640598,3,Mobily
Vendor B,39a08c98-3ae8-4bd1-a78e-8e63f6ac713f,0,5151,0.013920174,1/6/2025,966,543132980,Monday,5.151,0.198607983,0,Low,Switch to Backup Vendor,0.016704208,5.999243012,0.814958202,0,Tablet,Suburban,94,0.071702815,0.195290393,2,Mobily
Vendor C,da18fefd-9956-4cf7-8104-5a2c617ab360,0,10204,0.180277067,1/5/2025,966,586136441,Sunday,10.204,0.181972293,1,Low,Switch to Backup Vendor,0.281232225,11.88434783,0.814958202,1,Desktop,Urban,386,1.839547194,0.13079582,3,Zain
Vendor C,2688267b-e411-4df5-979e-7ed777205b71,0,5431,0.055149159,1/11/2025,966,590696045,Saturday,5.431,0.194485084,0,Low,Switch to Backup Vendor,0.066178991,6.325352125,0.814958202,0,Mobile,Urban,222,0.299515083,0.181614258,3,Zain
Vendor A,2e8a53fa-d778-4869-8742-4c3ec626b46f,1,5256,0.055953901,1/6/2025,966,550059187,Monday,5.256,0.77761844,1,Medium,Delivered,0.087288085,6.121533929,0.814958202,0,Tablet,Urban,257,0.294093703,0.709741615,1,STC
Vendor B,0d049d2d-8f94-46c5-bfb0-2bd8c9888037,1,5041,0.122306434,1/12/2025,966,540694634,Sunday,5.041,0.751077426,1,Medium,Delivered,0.190798038,5.871128717,0.814958202,2,Tablet,Urban,403,0.616546735,0.607773327,2,Mobily
Vendor B,4ca47ac2-4aee-46ce-adc0-3686d1d58b47,0,8153,0.04301115,1/12/2025,966,577534965,Sunday,8.153,0.195698885,0,Low,Switch to Backup Vendor,0.05161338,9.495598578,0.814958202,0,Tablet,Rural,421,0.350669908,0.185598204,2,Virgin
Vendor A,32ad8941-6870-4f2e-9853-938b576012bd,1,12927,0.079024346,1/27/2025,966,565213204,Monday,12.927,0.768390262,0,Medium,Delivered,0.094829215,15.05575896,0.814958202,1,Desktop,Urban,267,1.021547716,0.695524417,1,Mobily
Vendor A,7be302ce-cc00-4370-993d-c6e635304a9e,1,6927,0.098765718,1/14/2025,966,574242008,Tuesday,6.927,0.760493713,0,Medium,Delivered,0.118518862,8.067706531,0.814958202,1,Tablet,Rural,54,0.684150131,0.670360863,1,Virgin
Vendor A,0669feb6-2bc7-4a73-a24c-da54d8cdfebf,0,14332,0.022539526,1/6/2025,966,542452465,Monday,14.332,0.197746047,0,Low,Switch to Backup Vendor,0.027047431,16.69212791,0.814958202,0,Mobile,Suburban,173,0.323036488,0.192397525,1,Mobily
Vendor C,3b0f9884-a3d2-461a-a957-a54297b6c4c3,1,8423,0.132934894,1/18/2025,966,564487102,Saturday,8.423,0.746826042,0,Medium,Delivered,0.159521873,9.810060937,0.814958202,0,Tablet,Suburban,371,1.119710612,0.627690953,3,Mobily
Vendor C,7c0732b0-1fa8-4e76-863b-a7c6b5dce042,0,1321,0.051637047,1/13/2025,966,599685551,Monday,1.321,0.194836295,0,Low,Switch to Backup Vendor,0.061964456,1.53853621,0.814958202,0,Desktop,Rural,219,0.068212539,0.18276337,3,Zain
Vendor B,c8168ba0-c6f8-499c-b9db-2744ffa76281,1,2984,0.056483342,1/13/2025,966,570168175,Monday,2.984,0.777406663,0,Medium,Delivered,0.067780011,3.475391409,0.814958202,0,Tablet,Rural,449,0.168546294,0.724714031,2,Virgin
Vendor B,f0ae5412-26d8-49a2-82fd-7ab33664081a,1,6199,0.118042803,1/2/2025,966,598501463,Thursday,6.199,0.752782879,0,Medium,Delivered,0.141651364,7.219822836,0.814958202,1,Mobile,Suburban,261,0.731747337,0.646150157,2,Zain
Vendor A,67c838ba-2fa7-4106-955a-ed2591ee6f3d,1,14645,0.097386064,1/6/2025,966,575256823,Monday,14.645,0.761045574,0,Medium,Delivered,0.116863277,17.05667131,0.814958202,1,Mobile,Rural,102,1.426218908,0.672107295,1,Virgin
Vendor A,95a4dd60-f70d-4ab9-9dfe-68beb6175782,0,9424,0.071936972,1/18/2025,966,579892584,Saturday,9.424,0.192806303,1,Low,Switch to Backup Vendor,0.112221677,10.97590102,0.814958202,0,Tablet,Urban,101,0.677934028,0.171169256,1,Virgin
Vendor A,3374ee9d-b849-4c33-b0aa-dbbf8b397efd,0,7392,0.146868282,1/20/2025,966,576100739,Monday,7.392,0.185313172,0,Low,Switch to Backup Vendor,0.176241939,8.609280594,0.814958202,1,Mobile,Suburban,70,1.085650342,0.152653219,1,Virgin
Vendor A,9e51d6d8-db8f-482a-b654-1e24db29a92e,0,12021,0.047375449,1/2/2025,966,573266879,Thursday,12.021,0.195262455,1,Low,Switch to Backup Vendor,0.0739057,14.00056304,0.814958202,2,Desktop,Urban,353,0.569500269,0.180831447,1,Virgin
Vendor C,d8b448a9-362f-4c49-a442-8afc24ad31ee,1,13778,0.010801041,1/1/2025,966,572536735,Wednesday,13.778,0.795679584,0,Medium,Delivered,0.012961249,16.04689773,0.814958202,0,Tablet,Suburban,124,0.148816736,0.785366583,3,Virgin
Vendor C,23f45aa5-a5c0-43b7-807f-54c488e42a55,1,12953,0.185102097,1/22/2025,966,559018659,Wednesday,12.953,0.725959161,1,Medium,Delivered,0.288759271,15.08604052,0.814958202,0,Desktop,Urban,141,2.397627459,0.516331723,3,STC
Vendor A,a4be71d8-c694-4298-b810-850eb9ca2f11,0,12387,0.172377915,1/8/2025,966,595787170,Wednesday,12.387,0.182762208,0,Low,Switch to Backup Vendor,0.206853498,14.42683424,0.814958202,2,Mobile,Urban,169,2.135245237,0.144957206,1,Zain
Vendor B,453948fb-6c6a-4a47-a9dc-ab7a01ae872b,0,10985,0.057228498,1/1/2025,966,588045961,Wednesday,10.985,0.19427715,1,Low,Switch to Backup Vendor,0.089276457,12.79395932,0.814958202,2,Tablet,Suburban,179,0.62865505,0.176932775,2,Zain
Vendor C,787075cc-426b-45f0-b4ee-e46e0c3de7b7,1,12767,0.107330943,1/10/2025,966,582736301,Friday,12.767,0.757067623,1,Medium,Delivered,0.167436271,14.8694109,0.814958202,1,Mobile,Urban,452,1.370294147,0.630307043,3,Zain
Vendor A,6c9f6dfe-0918-469c-9ad8-0357b5b1d2c6,0,9647,0.168036884,1/14/2025,966,594004443,Tuesday,9.647,0.183196312,0,Low,Switch to Backup Vendor,0.201644261,11.23562363,0.814958202,0,Mobile,Rural,225,1.621051818,0.146255827,1,Zain
Vendor C,bd547b9a-ac44-4b0b-8cff-f827798b41e0,1,1539,0.137479686,1/5/2025,966,506956819,Sunday,1.539,0.745008125,1,Medium,Delivered,0.214468311,1.792435448,0.814958202,1,Desktop,Urban,199,0.211581237,0.585227491,3,STC
Vendor A,9a26ece8-0552-4be9-839a-fd89f519c281,1,6636,0.135687505,1/4/2025,966,549535719,Saturday,6.636,0.745724998,0,Medium,Delivered,0.162825006,7.728785988,0.814958202,0,Desktop,Suburban,291,0.900422282,0.624302321,1,Mobily
Vendor B,6b077f39-d953-4d57-8702-39d3ef39a815,1,14810,0.193427782,1/8/2025,966,500265196,Wednesday,14.81,0.722628887,1,Medium,Delivered,0.30174734,17.24884275,0.814958202,0,Mobile,Urban,371,2.864665455,0.504577542,2,STC
Vendor A,5b5a3f96-0275-4abe-9a23-42c5380768d5,0,1037,0.09450824,1/12/2025,966,576392861,Sunday,1.037,0.190549176,1,Low,Switch to Backup Vendor,0.147432854,1.207768395,0.814958202,0,Mobile,Urban,157,0.098005044,0.162455967,1,Virgin
Vendor C,b3a9c346-71c6-4e48-9b8b-b6d727f9ef77,1,7159,0.09608515,1/2/2025,966,500747813,Thursday,7.159,0.76156594,1,Medium,Delivered,0.149892835,8.337911225,0.814958202,1,Mobile,Urban,420,0.687873592,0.647412662,3,STC
Vendor C,05b28233-7459-4683-b40d-553414ba85af,1,4086,0.036790744,1/23/2025,966,546527020,Thursday,4.086,0.785283702,0,Medium,Delivered,0.044148893,4.758863705,0.814958202,2,Tablet,Rural,492,0.150326979,0.750614297,3,Mobily
Vendor C,6b002014-0212-4c8c-9e11-0f577e1288ec,0,6014,0.108505125,1/25/2025,966,581917560,Saturday,6.014,0.189149488,1,Low,Switch to Backup Vendor,0.169267995,7.004357886,0.814958202,2,Mobile,Suburban,263,0.652549822,0.157132533,3,Zain
Vendor B,5ad26f08-d86d-4ba4-849a-e4d293bd1dce,0,5216,0.127102332,1/2/2025,966,538736254,Thursday,5.216,0.187289767,0,Low,Switch to Backup Vendor,0.152522798,6.074946913,0.814958202,1,Desktop,Suburban,115,0.662965764,0.158723807,2,STC
Vendor C,72c54866-9a2c-4fc3-8a06-9a057e349c29,1,1495,0.040097872,1/25/2025,966,555005820,Saturday,1.495,0.783960851,1,Medium,Delivered,0.06255268,1.741189731,0.814958202,1,Tablet,Rural,377,0.059946318,0.734921999,3,STC
Vendor B,801c0c64-ae45-4a23-bd18-025e633f0146,1,4272,0.105862484,1/9/2025,966,578632833,Thursday,4.272,0.757655006,0,Medium,Delivered,0.127034981,4.975493331,0.814958202,0,Desktop,Suburban,196,0.452244532,0.661406317,2,Virgin
Vendor C,4992b45f-bab1-4afe-a621-9fcab186d16c,1,10477,0.162192939,1/21/2025,966,580748001,Tuesday,10.477,0.735122824,1,Medium,Delivered,0.253020984,12.20230422,0.814958202,0,Tablet,Rural,498,1.699295419,0.549121324,3,Zain
Vendor C,db6baa0e-cfb6-4126-b33e-18103e6cdf5a,0,9094,0.171108085,1/8/2025,966,581084670,Wednesday,9.094,0.182889192,1,Low,Switch to Backup Vendor,0.266928613,10.59155813,0.814958202,2,Mobile,Suburban,490,1.556056924,0.134070833,3,Zain
Vendor A,9cee85a8-faa2-41a7-9b0e-162dd7652163,1,3119,0.099771416,1/7/2025,966,542380725,Tuesday,3.119,0.760091434,1,Medium,Delivered,0.155643408,3.632622588,0.814958202,2,Desktop,Urban,166,0.311187045,0.641788212,1,Mobily
Vendor A,976991c8-aec8-4bb9-84b0-90f41ff7744e,0,14160,0.168640547,1/28/2025,966,503405681,Tuesday,14.16,0.183135945,0,Low,Switch to Backup Vendor,0.202368657,16.49180374,0.814958202,1,Mobile,Suburban,184,2.387950152,0.14607497,1,STC
Vendor C,bfde0d4e-57ce-4cf7-b3f6-a9792df1e514,0,3260,0.14881263,1/11/2025,966,575843306,Saturday,3.26,0.185118737,0,Low,Switch to Backup Vendor,0.178575155,3.796841821,0.814958202,1,Mobile,Rural,120,0.485129172,0.15206113,3,Virgin
Vendor A,2a7ab2b8-f9eb-4105-ae7f-3478d933bc48,0,7485,0.051478275,1/25/2025,966,570694397,Saturday,7.485,0.194852173,0,Low,Switch to Backup Vendor,0.06177393,8.717595407,0.814958202,2,Tablet,Rural,266,0.385314888,0.182815388,1,Virgin
Vendor C,1befd4d0-1370-49e4-a0da-889769f89cf4,1,4240,0.130135414,1/9/2025,966,576754100,Thursday,4.24,0.747945835,0,Medium,Delivered,0.156162496,4.938223718,0.814958202,2,Desktop,Rural,190,0.551774154,0.631144746,3,Virgin
Vendor B,9e11c932-a988-4608-8f29-8346de011df1,0,4066,0.168150798,1/12/2025,966,563003851,Sunday,4.066,0.18318492,0,Low,Switch to Backup Vendor,0.201780958,4.735570197,0.814958202,2,Tablet,Suburban,105,0.683701145,0.146221692,2,Mobily
Vendor B,097cffa6-0706-47e5-b6f2-d57c1272865a,0,8567,0.103536108,1/11/2025,966,540301338,Saturday,8.567,0.189646389,1,Low,Switch to Backup Vendor,0.161516328,9.977774195,0.814958202,2,Mobile,Rural,60,0.886993835,0.159015401,2,Mobily
Vendor A,072d19fc-508b-4521-b1f6-42eb87090f53,1,11609,0.07830148,1/8/2025,966,588829841,Wednesday,11.609,0.768679408,0,Medium,Delivered,0.093961776,13.52071678,0.814958202,1,Tablet,Urban,418,0.909001877,0.696452926,1,Zain
Vendor C,47041005-3a88-44a1-92dd-ea92c04e0721,1,3021,0.197493701,1/18/2025,966,579344295,Saturday,3.021,0.72100252,0,Medium,Delivered,0.236992441,3.518484399,0.814958202,2,Mobile,Suburban,140,0.59662847,0.550130373,3,Virgin
Vendor C,adb44b2e-f0b6-48be-ba32-e9bf69fb8b11,0,3368,0.191655827,1/17/2025,966,544862580,Friday,3.368,0.180834417,1,Low,Switch to Backup Vendor,0.298983089,3.922626764,0.814958202,2,Tablet,Urban,391,0.645496824,0.126767985,3,Mobily
Vendor B,15b22519-ba27-4649-bbda-e11aaacd2e8a,1,10589,0.020750386,1/17/2025,966,572912790,Friday,10.589,0.791699846,1,Medium,Delivered,0.032370602,12.33274786,0.814958202,1,Desktop,Suburban,77,0.219725838,0.766072045,2,Virgin
Vendor A,229ce5b3-05b7-457f-b79a-1cbf6e05246a,0,1299,0.188231606,1/21/2025,966,552215976,Tuesday,1.299,0.181176839,1,Low,Switch to Backup Vendor,0.293641305,1.512913351,0.814958202,1,Tablet,Urban,301,0.244512856,0.127975836,1,STC
Vendor C,036ffab4-12dd-4028-a4f7-41705398f981,1,3899,0.181614623,1/7/2025,966,533060653,Tuesday,3.899,0.727354151,0,Medium,Delivered,0.217937548,4.541069404,0.814958202,2,Mobile,Rural,159,0.708115415,0.568836371,3,STC
Vendor B,cccb0964-cc4e-4778-ad3f-b8f2211225d4,0,5799,0.198879066,1/22/2025,966,539334816,Wednesday,5.799,0.180112093,0,Low,Switch to Backup Vendor,0.23865488,6.753952674,0.814958202,1,Mobile,Urban,317,1.153299705,0.137127463,2,STC
Vendor A,49a1a7b0-039f-47e5-8e5c-453431609d58,0,11475,0.126319191,1/26/2025,966,558352879,Sunday,11.475,0.187368081,0,Low,Switch to Backup Vendor,0.15158303,13.36465027,0.814958202,1,Mobile,Suburban,313,1.449512722,0.158966259,1,STC
Vendor C,b1b22bbb-4872-447b-bb4f-a082d5ef1318,1,9126,0.188450208,1/13/2025,966,589205937,Monday,9.126,0.724619917,1,Medium,Delivered,0.293982324,10.62882775,0.814958202,0,Tablet,Urban,60,1.719796597,0.511594469,3,Zain
Vendor A,7c4400a7-0801-445e-89ab-d528c79b4df0,1,8706,0.172284765,1/28/2025,966,584979705,Tuesday,8.706,0.731086094,1,Medium,Delivered,0.268764234,10.13966408,0.814958202,0,Desktop,Urban,272,1.499911168,0.5345963,1,Zain
Vendor B,71417baf-f76b-4803-a758-abc5fa20be81,1,12147,0.054679589,1/8/2025,966,508419397,Wednesday,12.147,0.778128164,1,Medium,Delivered,0.085300159,14.14731215,0.814958202,2,Desktop,Suburban,53,0.664192972,0.711753708,2,STC
Vendor C,d90330b5-552c-400a-af71-232f1afc6646,0,4070,0.078651534,1/7/2025,966,570123171,Tuesday,4.07,0.192134847,0,Low,Switch to Backup Vendor,0.09438184,4.740228899,0.814958202,1,Desktop,Rural,315,0.320111742,0.174000806,3,Virgin
Vendor C,25aa09d3-8929-4ba7-b8f3-490e77e36cea,0,10617,0.07955665,1/9/2025,966,555134015,Thursday,10.617,0.192044335,1,Low,Switch to Backup Vendor,0.124108374,12.36535878,0.814958202,1,Tablet,Rural,439,0.844652955,0.168210025,3,STC
Vendor B,9f9a1db5-fb67-46ae-9b90-2412cc2a28e0,1,12747,0.122879596,1/6/2025,966,559598010,Monday,12.747,0.750848162,1,Medium,Delivered,0.19169217,14.84611739,0.814958202,0,Mobile,Rural,493,1.566346209,0.606916449,2,STC
Vendor A,e25e458e-7020-4ef4-abb0-f925b05f2bb1,1,9209,0.013879735,1/23/2025,966,552554365,Thursday,9.209,0.794448106,0,Medium,Delivered,0.016655682,10.72549581,0.814958202,0,Tablet,Rural,298,0.127818481,0.781216031,1,STC
Vendor C,1cb9ed6d-d5de-4e97-a7ba-5d8d7c78d333,1,6062,0.185676124,1/8/2025,966,547132493,Wednesday,6.062,0.725729551,0,Medium,Delivered,0.222811348,7.060262306,0.814958202,2,Desktop,Suburban,212,1.125568661,0.564028771,3,Mobily
Vendor B,e092ba62-354e-47a0-876b-c177c52c4864,1,5912,0.162406172,1/25/2025,966,547718789,Saturday,5.912,0.735037531,1,Medium,Delivered,0.253353628,6.885560995,0.814958202,1,Mobile,Rural,398,0.960145288,0.548813106,2,Mobily
Vendor C,132b7849-91ac-492d-a845-6464c6a70492,1,12348,0.043394986,1/2/2025,966,573934760,Thursday,12.348,0.782642005,0,Medium,Delivered,0.052073984,14.3814119,0.814958202,0,Tablet,Rural,182,0.535841293,0.741886718,3,Virgin
Vendor C,c0f35b38-e3e3-4dc6-b33a-239ec12917a9,1,1692,0.025722727,1/24/2025,966,572152925,Friday,1.692,0.789710909,0,Medium,Delivered,0.030867272,1.970630785,0.814958202,2,Desktop,Urban,171,0.043522853,0.765334688,3,Virgin
Vendor B,db39f67f-cb0c-42e7-90e0-b601613ac75a,0,7913,0.141478705,1/5/2025,966,544374822,Sunday,7.913,0.18585213,1,Low,Switch to Backup Vendor,0.220706779,9.21607648,0.814958202,2,Tablet,Suburban,270,1.119520991,0.144833305,2,Mobily
Vendor A,3db57112-b3fd-431b-a04f-d46f1a07f3ae,1,11881,0.188938796,1/9/2025,966,563720961,Thursday,11.881,0.724424482,0,Medium,Delivered,0.226726555,13.83750849,0.814958202,1,Desktop,Rural,485,2.244781834,0.560178215,1,Mobily
Vendor C,27cc3ba6-3e0a-4c0f-839d-8264707a4de4,1,14214,0.167476165,1/14/2025,966,598488887,Tuesday,14.214,0.733009534,0,Medium,Delivered,0.200971397,16.55469621,0.814958202,0,Tablet,Rural,114,2.380506203,0.585695584,3,Zain
Vendor A,493484f4-c13e-4aae-995b-8c16831abad5,1,2692,0.08840612,1/20/2025,966,562680442,Monday,2.692,0.764637552,0,Medium,Delivered,0.106087344,3.13530619,0.814958202,1,Mobile,Suburban,319,0.237989275,0.683519185,1,Mobily
Vendor A,4161eb1f-a771-4949-aec9-d6b752c61ad2,0,2246,0.192238273,1/10/2025,966,576832377,Friday,2.246,0.180776173,1,Low,Switch to Backup Vendor,0.299891706,2.61586096,0.814958202,0,Desktop,Suburban,104,0.431767161,0.126562898,1,Virgin
Vendor C,d08a4986-b421-4d86-b0ab-a504d30522a5,1,14055,0.04871787,1/18/2025,966,585900140,Saturday,14.055,0.780512852,1,Medium,Delivered,0.075999877,16.36951282,0.814958202,1,Desktop,Suburban,174,0.684729659,0.721193971,3,Zain
Vendor A,8ac0424f-9dc5-413b-8939-0284bb09b340,1,6112,0.095119692,1/11/2025,966,560387178,Saturday,6.112,0.761952123,1,Medium,Delivered,0.148386719,7.118496076,0.814958202,0,Mobile,Suburban,202,0.581371557,0.648888547,1,Mobily
Vendor C,270bfbbd-fd86-4257-a0b0-96cbe25aee6f,1,6396,0.157358407,1/15/2025,966,593001459,Wednesday,6.396,0.737056637,0,Medium,Delivered,0.188830089,7.449263891,0.814958202,0,Desktop,Urban,433,1.006464372,0.597878167,3,Zain
Vendor B,7248d9b3-4358-4051-a330-fcb622926da0,0,4451,0.026610233,1/15/2025,966,506770038,Wednesday,4.451,0.197338977,0,Low,Switch to Backup Vendor,0.03193228,5.183970228,0.814958202,2,Tablet,Rural,123,0.118442149,0.191037493,2,STC
Vendor A,6b0d0a6c-463d-482d-9afc-26b7f0d27a02,1,7649,0.155332048,1/4/2025,966,531429411,Saturday,7.649,0.737867181,0,Medium,Delivered,0.186398458,8.908602174,0.814958202,2,Mobile,Urban,111,1.188134835,0.600329876,1,STC
Vendor B,29dc3a17-9bdc-40b5-a3b0-86c573cdc661,1,14358,0.057523563,1/17/2025,966,532887328,Friday,14.358,0.776990575,1,Medium,Delivered,0.089736759,16.72240947,0.814958202,2,Desktop,Urban,94,0.825923324,0.707265959,2,STC
Vendor C,a1bdcdef-3f95-4417-a626-5440afff05c5,0,3493,0.160526023,1/7/2025,966,508126424,Tuesday,3.493,0.183947398,0,Low,Switch to Backup Vendor,0.192631227,4.06821119,0.814958202,1,Mobile,Urban,229,0.560717398,0.148513385,3,STC
Vendor C,149f1c05-6288-4fc7-b644-fa9e5db30f36,1,7686,0.17656988,1/3/2025,966,547808377,Friday,7.686,0.729372048,1,Medium,Delivered,0.275449013,8.951695163,0.814958202,2,Desktop,Rural,323,1.357116099,0.528467237,3,Mobily
Vendor C,714e87b2-bb4f-4fc6-9c31-9637b903d936,1,9833,0.197889798,1/11/2025,966,536628237,Saturday,9.833,0.720844081,0,Medium,Delivered,0.237467757,11.45225326,0.814958202,2,Tablet,Rural,108,1.945850383,0.549666853,3,STC
Vendor B,5ff4ad90-d41d-4e2b-9e96-02f22ebbdb23,0,9994,0.065979844,1/6/2025,966,508526741,Monday,9.994,0.193402016,0,Low,Switch to Backup Vendor,0.079175813,11.639766,0.814958202,1,Desktop,Urban,338,0.659402559,0.178089254,2,STC
Vendor A,f3d28afe-7ea0-427e-8f36-fa7ed33de6fc,1,10354,0.094336612,1/8/2025,966,558542766,Wednesday,10.354,0.762265355,1,Medium,Delivered,0.147165115,12.05904914,0.814958202,0,Desktop,Rural,206,0.976761281,0.650086487,1,STC
Vendor B,504690c2-b68f-40b4-a943-fce86a0ad0a3,1,12558,0.165783592,1/3/2025,966,582213136,Friday,12.558,0.733686563,0,Medium,Delivered,0.19894031,14.62599374,0.814958202,2,Tablet,Rural,374,2.081910346,0.587726731,2,Zain
Vendor A,c1bf7873-d286-4f44-be0f-006b3f5e305b,0,6013,0.037313967,1/11/2025,966,581553055,Saturday,6.013,0.196268603,0,Low,Switch to Backup Vendor,0.04477676,7.003193211,0.814958202,0,Mobile,Suburban,73,0.224368883,0.187480331,1,Zain
Vendor C,42c901de-0424-46c9-9f89-64cf65cef7e7,1,4823,0.02105388,1/15/2025,966,544876992,Wednesday,4.823,0.791578448,1,Medium,Delivered,0.032844052,5.617229479,0.814958202,0,Desktop,Rural,214,0.101542861,0.765579804,3,Mobily
Vendor A,e40f6046-bde0-4866-b5c7-70f9ade44970,1,9788,0.034752411,1/28/2025,966,544174729,Tuesday,9.788,0.786099036,0,Medium,Delivered,0.041702893,11.39984286,0.814958202,1,Desktop,Suburban,399,0.340156594,0.753316432,1,Mobily
Vendor B,7729fe0a-e981-491d-be5b-359211d9ee91,0,3799,0.192160044,1/12/2025,966,552852305,Sunday,3.799,0.180783996,0,Low,Switch to Backup Vendor,0.230592053,4.424601864,0.814958202,0,Desktop,Suburban,186,0.730016009,0.139096643,2,STC
Vendor B,8af91842-5335-4195-bb99-107f312f04f2,1,2185,0.142297405,1/17/2025,966,583591115,Friday,2.185,0.743081038,0,Medium,Delivered,0.170756886,2.54481576,0.814958202,2,Tablet,Suburban,88,0.31091983,0.616194834,2,Zain
Vendor C,b2949da0-6c14-4b9c-b350-7f2b34cf7c32,0,3648,0.158994103,1/8/2025,966,535332438,Wednesday,3.648,0.18410059,1,Low,Switch to Backup Vendor,0.2480308,4.248735878,0.814958202,1,Tablet,Suburban,120,0.580010486,0.138437973,3,STC
Vendor B,bf7c95ad-647d-446e-8ca4-5f67335b53a1,0,8361,0.032223494,1/15/2025,966,544185262,Wednesday,8.361,0.196777651,0,Low,Switch to Backup Vendor,0.038668193,9.737851062,0.814958202,0,Tablet,Suburban,324,0.269420635,0.189168614,2,Mobily
Vendor A,92098f6e-8990-42e7-b9fe-314d5bbc71b8,0,1600,0.018410656,1/11/2025,966,599291598,Saturday,1.6,0.198158934,1,Low,Switch to Backup Vendor,0.028720623,1.863480648,0.814958202,2,Tablet,Urban,331,0.029457049,0.192467686,1,Zain
Vendor C,2c7e5aad-14fe-48e8-b57a-3dcfa40c6166,1,8757,0.02282748,1/27/2025,966,533930406,Monday,8.757,0.790869008,0,Medium,Delivered,0.027392977,10.19906252,0.814958202,2,Tablet,Urban,488,0.199900246,0.769204752,3,STC
Vendor B,035b1078-5ac3-428b-bc3b-26e58f714b47,0,7513,0.06288675,1/26/2025,966,545000354,Sunday,7.513,0.193711325,1,Low,Switch to Backup Vendor,0.098103329,8.750206318,0.814958202,0,Tablet,Suburban,319,0.47246815,0.174707599,2,Mobily
Vendor C,ec0a8ab7-aab2-4aa7-b90e-57127fd00174,0,12117,0.155551557,1/13/2025,966,591804680,Monday,12.117,0.184444844,0,Low,Switch to Backup Vendor,0.186661868,14.11237188,0.814958202,0,Tablet,Rural,114,1.884818214,0.150016025,3,Zain
Vendor A,270edbb1-9c64-4236-baea-ade3cf9f005c,1,14066,0.118179077,1/22/2025,966,585065047,Wednesday,14.066,0.752728369,1,Medium,Delivered,0.18435936,16.38232425,0.814958202,1,Tablet,Suburban,471,1.662306893,0.613955849,1,Zain
